SalesID,Date,CustomerName,CustomerPhone,CustomerEmail,VehicleMake,VehicleModel,VehicleYear,VehicleColor,VehicleType,VehicleMileage,VehicleEngine,VehicleTransmission,SalePrice,SaleType,SalespersonID,DealershipLocation,FinancingApproved,DownPayment,LoanTerm
2663,2023-08-02,Customer 2663,555-792-8899,customer2663@email.com,Hyundai,Tucson,2018,Blue,Truck,29984,3.6L V6,CVT,59822,New,103,San Jose,False,0,0
2664,2024-01-27,Customer 2664,555-161-9653,customer2664@email.com,Jeep,Grand Cherokee,2018,Green,Sedan,53422,2.5L I4,Automatic,49668,New,109,Los Angeles,True,1546,72
2665,2023-06-11,Customer 2665,555-777-4710,customer2665@email.com,Honda,Accord,2020,Black,Coupe,47611,3.5L V6,CVT,54197,New,112,Houston,False,0,0
2666,2023-07-01,Customer 2666,555-571-7617,customer2666@email.com,Mercedes,S-Class,2020,Gray,Coupe,15851,3.5L V6,CVT,54502,New,101,San Jose,True,8500,48
2667,2023-12-21,Customer 2667,555-398-6611,customer2667@email.com,Toyota,Tacoma,2022,Black,Sedan,6743,5.0L V8,CVT,43935,New,101,San Antonio,True,665,48
2668,2023-10-17,Customer 2668,555-730-8462,customer2668@email.com,BMW,3 Series,2020,Blue,Truck,17432,2.0L I4,Automatic,47834,Used,111,San Diego,False,0,0
2669,2023-02-10,Customer 2669,555-550-2125,customer2669@email.com,Jeep,Grand Cherokee,2019,Green,Coupe,42236,2.0L I4,Automatic,52841,New,109,New York,True,5813,36
2670,2023-01-07,Customer 2670,555-152-7446,customer2670@email.com,Hyundai,Sonata,2021,Black,Truck,29984,2.5L I4,CVT,32579,New,109,Phoenix,False,0,0
2671,2024-01-15,Customer 2671,555-823-1837,customer2671@email.com,BMW,X5,2018,Silver,SUV,6386,2.5L I4,Manual,34422,Used,118,Chicago,True,875,60
2672,2023-01-26,Customer 2672,555-778-7997,customer2672@email.com,Nissan,Altima,2023,Gray,Coupe,52546,2.0L I4,Automatic,41519,New,105,Philadelphia,False,0,0
2673,2024-01-14,Customer 2673,555-322-7435,customer2673@email.com,Toyota,Camry,2018,Black,Coupe,23432,2.0L I4,Automatic,18558,New,113,Dallas,True,1206,72
2674,2023-08-07,Customer 2674,555-138-5418,customer2674@email.com,Audi,A6,2019,Red,Truck,54480,5.0L V8,CVT,40840,New,120,San Diego,True,8717,36
2675,2023-04-03,Customer 2675,555-236-8735,customer2675@email.com,Audi,A6,2022,Green,Coupe,28520,2.5L I4,CVT,19500,Used,115,Philadelphia,False,0,0
2676,2023-06-13,Customer 2676,555-647-5993,customer2676@email.com,Nissan,Rogue,2018,Red,SUV,51588,3.5L V6,Automatic,25984,Used,107,Philadelphia,True,5357,60
2677,2023-08-28,Customer 2677,555-574-9484,customer2677@email.com,Ford,Mustang,2024,Blue,SUV,18538,2.0L I4,CVT,30445,Used,109,New York,False,0,0
2678,2023-04-29,Customer 2678,555-785-8588,customer2678@email.com,Audi,A6,2018,White,SUV,14193,2.5L I4,Automatic,46492,New,117,Phoenix,False,0,0
2679,2023-03-14,Customer 2679,555-909-7972,customer2679@email.com,Jeep,Cherokee,2022,Green,SUV,27086,3.5L V6,Manual,41467,Used,101,San Diego,False,0,0
2680,2023-05-17,Customer 2680,555-749-8274,customer2680@email.com,Toyota,Tacoma,2020,Silver,SUV,37602,3.6L V6,Automatic,28870,New,103,New York,True,6727,36
2681,2024-01-01,Customer 2681,555-663-5199,customer2681@email.com,Toyota,Camry,2021,Red,Truck,40740,2.5L I4,CVT,51254,New,114,Philadelphia,True,1732,60
2682,2023-04-17,Customer 2682,555-976-3310,customer2682@email.com,BMW,X5,2021,White,Truck,36732,2.5L I4,Manual,51909,New,107,Phoenix,True,8973,0
2683,2023-06-17,Customer 2683,555-449-4749,customer2683@email.com,BMW,X5,2023,Silver,Truck,24769,5.0L V8,CVT,32664,New,107,San Jose,False,0,0
2684,2023-12-29,Customer 2684,555-434-8421,customer2684@email.com,Honda,CR-V,2021,Green,Truck,31662,3.5L V6,Automatic,21989,New,108,San Antonio,False,0,0
2685,2023-07-25,Customer 2685,555-261-4822,customer2685@email.com,Chevrolet,Silverado,2022,Red,SUV,21785,3.6L V6,Automatic,48540,Used,107,Los Angeles,False,0,0
2686,2023-08-04,Customer 2686,555-342-7997,customer2686@email.com,Nissan,Rogue,2018,Gray,Truck,15166,3.5L V6,Manual,50302,Used,102,San Antonio,False,0,0
2687,2023-03-16,Customer 2687,555-805-9811,customer2687@email.com,Jeep,Wrangler,2021,Red,Coupe,21482,3.5L V6,CVT,19552,New,117,New York,True,3823,36
2688,2023-03-11,Customer 2688,555-101-7205,customer2688@email.com,Mercedes,E-Class,2022,Red,Coupe,15613,3.5L V6,Manual,24469,New,117,New York,True,264,60
2689,2023-08-06,Customer 2689,555-114-4217,customer2689@email.com,Mercedes,E-Class,2021,Red,Truck,45878,2.5L I4,Automatic,46398,Used,111,San Diego,True,8075,60
2690,2023-06-17,Customer 2690,555-855-6044,customer2690@email.com,Ford,Mustang,2023,Green,SUV,47881,3.6L V6,Manual,46861,New,101,Houston,True,6060,60
2691,2023-02-17,Customer 2691,555-598-4034,customer2691@email.com,Nissan,Altima,2022,Silver,Truck,47907,3.5L V6,Manual,49333,New,111,Chicago,True,3803,48
2692,2023-03-21,Customer 2692,555-497-1906,customer2692@email.com,Mercedes,E-Class,2024,Red,SUV,51272,5.0L V8,Automatic,56729,New,120,Chicago,False,0,0
2693,2023-09-15,Customer 2693,555-174-7693,customer2693@email.com,Nissan,Rogue,2023,Green,Sedan,6011,3.5L V6,CVT,58827,New,108,Dallas,False,0,0
2694,2023-08-10,Customer 2694,555-557-4573,customer2694@email.com,Mercedes,C-Class,2022,White,Truck,16029,2.5L I4,Manual,49770,New,105,San Jose,True,10946,60
2695,2023-12-09,Customer 2695,555-715-9688,customer2695@email.com,Chevrolet,Silverado,2019,Red,Truck,21589,5.0L V8,CVT,59648,Used,104,San Antonio,True,10235,72
2696,2023-09-04,Customer 2696,555-553-1390,customer2696@email.com,Toyota,Tacoma,2019,Black,Truck,26823,3.5L V6,Manual,39570,New,108,New York,False,0,0
2697,2023-02-07,Customer 2697,555-925-9426,customer2697@email.com,Toyota,Tacoma,2022,Black,Truck,55480,3.6L V6,Automatic,23277,Used,107,San Jose,True,5521,72
2698,2023-03-12,Customer 2698,555-672-4518,customer2698@email.com,Audi,Q5,2020,Blue,Coupe,41138,2.0L I4,Manual,31797,Used,106,Houston,False,0,0
2699,2023-04-06,Customer 2699,555-390-9545,customer2699@email.com,Hyundai,Sonata,2019,Blue,Truck,45435,2.5L I4,CVT,26988,Used,101,Los Angeles,True,5620,0
2700,2023-08-01,Customer 2700,555-259-6404,customer2700@email.com,Hyundai,Tucson,2022,Blue,SUV,9105,5.0L V8,CVT,20878,New,118,San Jose,False,0,0
2701,2023-06-25,Customer 2701,555-159-8897,customer2701@email.com,Nissan,Rogue,2021,White,Truck,32935,3.5L V6,Automatic,27429,New,109,Phoenix,False,0,0
2702,2023-03-22,Customer 2702,555-552-2278,customer2702@email.com,Audi,Q5,2022,Gray,SUV,12008,2.0L I4,Manual,26753,Used,119,San Diego,True,4943,0
2703,2023-05-09,Customer 2703,555-899-1894,customer2703@email.com,Toyota,Camry,2021,Gray,Coupe,30451,5.0L V8,Automatic,21280,New,109,San Jose,True,1321,60
2704,2023-04-13,Customer 2704,555-850-6272,customer2704@email.com,BMW,5 Series,2024,Red,Truck,55325,2.0L I4,CVT,35841,New,118,San Jose,False,0,0
2705,2023-04-09,Customer 2705,555-198-8136,customer2705@email.com,BMW,5 Series,2021,Silver,SUV,11988,5.0L V8,Automatic,27577,New,103,San Diego,False,0,0
2706,2023-02-18,Customer 2706,555-974-8455,customer2706@email.com,Nissan,Rogue,2023,Blue,Sedan,52019,2.0L I4,Automatic,32889,Used,104,Philadelphia,True,5302,48
2707,2023-03-17,Customer 2707,555-486-8398,customer2707@email.com,Ford,F-150,2024,Blue,Coupe,1135,3.5L V6,CVT,40143,New,117,Houston,True,2840,48
2708,2023-11-26,Customer 2708,555-625-8734,customer2708@email.com,Honda,Accord,2023,Red,Sedan,43226,2.5L I4,Automatic,31693,New,105,Chicago,False,0,0
2709,2023-02-25,Customer 2709,555-646-1542,customer2709@email.com,Toyota,RAV4,2022,White,Truck,35798,3.6L V6,Manual,26635,Used,118,Philadelphia,True,1937,48
2710,2023-02-09,Customer 2710,555-605-4265,customer2710@email.com,Nissan,Altima,2020,Red,SUV,49476,5.0L V8,CVT,53609,Used,117,San Diego,True,1534,0
2711,2023-02-26,Customer 2711,555-173-4834,customer2711@email.com,BMW,5 Series,2023,Silver,Coupe,39503,3.5L V6,Manual,58448,Used,119,Houston,True,4413,60
2712,2023-12-22,Customer 2712,555-530-8332,customer2712@email.com,Honda,Civic,2019,White,SUV,30260,5.0L V8,Automatic,58215,New,101,Chicago,False,0,0
2713,2023-08-09,Customer 2713,555-202-3584,customer2713@email.com,Toyota,Camry,2024,Green,Sedan,20704,2.0L I4,Manual,49028,New,101,Philadelphia,True,4122,60
2714,2023-03-02,Customer 2714,555-954-5980,customer2714@email.com,Hyundai,Sonata,2022,Silver,Truck,37637,3.6L V6,CVT,39435,Used,112,Chicago,True,2502,36
2715,2023-06-09,Customer 2715,555-478-3886,customer2715@email.com,Nissan,Altima,2018,White,Sedan,48751,2.5L I4,Automatic,55021,New,113,Dallas,True,8766,36
2716,2023-03-02,Customer 2716,555-214-3105,customer2716@email.com,Jeep,Grand Cherokee,2019,Black,Sedan,59564,3.6L V6,Automatic,16112,New,106,San Antonio,True,1649,48
2717,2023-09-28,Customer 2717,555-833-9701,customer2717@email.com,BMW,5 Series,2018,White,Sedan,9416,2.5L I4,Automatic,59272,New,106,Dallas,True,5726,72
2718,2023-07-15,Customer 2718,555-576-3879,customer2718@email.com,Jeep,Cherokee,2019,Blue,Truck,31390,3.5L V6,Automatic,20514,New,115,San Diego,True,762,48
2719,2023-03-19,Customer 2719,555-537-4028,customer2719@email.com,Jeep,Wrangler,2024,Silver,Coupe,37169,5.0L V8,Automatic,22393,Used,107,Chicago,False,0,0
2720,2023-04-05,Customer 2720,555-408-2819,customer2720@email.com,BMW,5 Series,2023,Silver,Truck,58445,5.0L V8,Automatic,44450,Used,112,Phoenix,True,10484,48
2721,2023-04-07,Customer 2721,555-243-1844,customer2721@email.com,Mercedes,E-Class,2023,Green,Coupe,59686,3.6L V6,Automatic,55875,Used,110,Houston,False,0,0
2722,2023-04-26,Customer 2722,555-363-2278,customer2722@email.com,Hyundai,Tucson,2019,White,Coupe,50873,3.6L V6,Automatic,39843,Used,111,Dallas,True,3989,60
2723,2023-10-29,Customer 2723,555-597-2631,customer2723@email.com,Hyundai,Sonata,2018,Silver,Coupe,59268,3.5L V6,CVT,53939,New,108,San Diego,False,0,0
2724,2023-01-10,Customer 2724,555-707-5306,customer2724@email.com,Toyota,Tacoma,2022,White,Coupe,11734,3.5L V6,CVT,37197,New,113,Dallas,True,458,36
2725,2023-12-18,Customer 2725,555-485-8281,customer2725@email.com,BMW,5 Series,2024,Red,SUV,47682,2.5L I4,Automatic,43053,New,115,Houston,True,1646,36
2726,2023-06-14,Customer 2726,555-937-1296,customer2726@email.com,Mercedes,S-Class,2020,Red,Coupe,26680,2.0L I4,Automatic,42797,Used,102,San Diego,False,0,0
2727,2023-10-24,Customer 2727,555-555-9922,customer2727@email.com,Hyundai,Sonata,2019,Blue,Coupe,23296,3.5L V6,CVT,15109,Used,114,San Diego,False,0,0
2728,2023-02-12,Customer 2728,555-433-7616,customer2728@email.com,Toyota,Tacoma,2020,Gray,Coupe,37121,2.0L I4,Automatic,29211,Used,102,San Jose,False,0,0
2729,2023-12-26,Customer 2729,555-680-4250,customer2729@email.com,Nissan,Rogue,2021,Gray,Coupe,10614,5.0L V8,Automatic,56176,New,101,San Diego,False,0,0
2730,2023-09-22,Customer 2730,555-891-6389,customer2730@email.com,Mercedes,E-Class,2022,Blue,Sedan,25166,5.0L V8,Automatic,28460,New,118,Philadelphia,True,1628,36
2731,2023-07-09,Customer 2731,555-598-2487,customer2731@email.com,Ford,Escape,2019,Blue,Truck,24643,3.5L V6,Manual,22419,New,106,Dallas,False,0,0
2732,2023-10-17,Customer 2732,555-125-9645,customer2732@email.com,Toyota,Camry,2018,White,Truck,31225,3.6L V6,Manual,38702,New,102,San Jose,True,4524,36
2733,2023-08-09,Customer 2733,555-207-3812,customer2733@email.com,Hyundai,Elantra,2024,Blue,Coupe,26618,2.0L I4,CVT,33549,Used,120,New York,True,7599,36
2734,2023-09-10,Customer 2734,555-971-4688,customer2734@email.com,Hyundai,Sonata,2021,White,SUV,48483,3.6L V6,Automatic,40705,Used,109,New York,False,0,0
2735,2023-03-21,Customer 2735,555-445-4798,customer2735@email.com,Nissan,Titan,2018,Red,Coupe,54828,5.0L V8,Automatic,27954,New,101,San Diego,True,5816,36
2736,2023-08-19,Customer 2736,555-930-1511,customer2736@email.com,Honda,Civic,2022,Red,Sedan,27616,3.5L V6,Manual,29753,New,105,Chicago,False,0,0
2737,2023-06-30,Customer 2737,555-434-1720,customer2737@email.com,Nissan,Rogue,2019,Black,SUV,15467,2.5L I4,Manual,24333,Used,110,Chicago,True,1055,0
2738,2023-03-16,Customer 2738,555-869-8713,customer2738@email.com,Chevrolet,Silverado,2018,Black,Coupe,46883,3.6L V6,Automatic,34245,Used,113,Dallas,False,0,0
2739,2023-12-04,Customer 2739,555-440-5911,customer2739@email.com,Toyota,RAV4,2023,Blue,Coupe,14294,2.0L I4,Manual,36256,Used,113,San Diego,True,2206,0
2740,2023-06-11,Customer 2740,555-903-8447,customer2740@email.com,Chevrolet,Silverado,2020,Silver,Sedan,23944,5.0L V8,Manual,30164,New,106,New York,False,0,0
2741,2023-01-16,Customer 2741,555-894-4000,customer2741@email.com,Audi,Q5,2022,Silver,Truck,18250,3.5L V6,CVT,24484,New,102,New York,True,2209,60
2742,2023-06-08,Customer 2742,555-135-8369,customer2742@email.com,Chevrolet,Silverado,2018,Green,Sedan,10378,2.5L I4,CVT,46595,New,105,Chicago,True,10295,0
2743,2023-12-09,Customer 2743,555-757-5741,customer2743@email.com,BMW,5 Series,2018,Gray,Truck,59066,5.0L V8,CVT,36754,Used,119,San Antonio,True,7549,60
2744,2023-10-26,Customer 2744,555-331-4578,customer2744@email.com,Honda,Civic,2019,Black,Sedan,39173,3.6L V6,Automatic,26777,New,111,Phoenix,False,0,0
2745,2023-01-03,Customer 2745,555-690-5550,customer2745@email.com,BMW,5 Series,2020,Gray,Coupe,38124,2.5L I4,CVT,23780,New,116,New York,False,0,0
2746,2023-12-04,Customer 2746,555-632-4334,customer2746@email.com,Nissan,Rogue,2024,Red,Coupe,20902,2.5L I4,Manual,52028,New,109,San Diego,True,8376,0
2747,2023-11-10,Customer 2747,555-176-2026,customer2747@email.com,BMW,X5,2022,Silver,Truck,11911,3.6L V6,Automatic,26303,New,116,Dallas,False,0,0
2748,2023-05-31,Customer 2748,555-442-9480,customer2748@email.com,Hyundai,Sonata,2023,White,Truck,29257,2.0L I4,CVT,25476,Used,103,Los Angeles,True,4233,48
2749,2023-04-07,Customer 2749,555-507-6238,customer2749@email.com,Audi,Q5,2018,Green,Sedan,17237,3.5L V6,Automatic,48421,New,108,Chicago,False,0,0
2750,2023-07-25,Customer 2750,555-494-3096,customer2750@email.com,Toyota,Tacoma,2023,Blue,Truck,6962,3.5L V6,Manual,45297,New,107,New York,False,0,0
2751,2023-07-11,Customer 2751,555-956-8149,customer2751@email.com,Mercedes,S-Class,2022,Blue,Truck,21439,3.5L V6,Manual,44409,Used,101,Houston,True,3099,0
2752,2024-01-27,Customer 2752,555-316-7644,customer2752@email.com,Honda,CR-V,2024,Gray,Truck,25243,2.5L I4,CVT,32292,New,112,San Diego,False,0,0
2753,2023-04-20,Customer 2753,555-944-4369,customer2753@email.com,Toyota,Camry,2019,White,SUV,14517,5.0L V8,Automatic,15261,New,104,Dallas,True,1206,48
2754,2023-04-25,Customer 2754,555-884-6990,customer2754@email.com,Nissan,Altima,2021,Black,Truck,20034,2.5L I4,CVT,21818,New,109,Houston,True,1027,72
2755,2023-02-23,Customer 2755,555-208-2574,customer2755@email.com,Nissan,Titan,2019,Gray,Sedan,12492,2.0L I4,CVT,22282,Used,119,Los Angeles,True,3966,60
2756,2023-03-05,Customer 2756,555-887-5628,customer2756@email.com,Ford,Mustang,2021,Blue,Sedan,26373,2.5L I4,CVT,38796,Used,108,Dallas,True,3197,72
2757,2023-03-14,Customer 2757,555-118-8993,customer2757@email.com,Ford,F-150,2024,Blue,Truck,59284,3.5L V6,Automatic,46562,New,119,Chicago,False,0,0
2758,2023-09-16,Customer 2758,555-879-5743,customer2758@email.com,Honda,Accord,2018,Blue,SUV,30437,2.5L I4,CVT,26802,Used,116,Philadelphia,False,0,0
2759,2024-01-07,Customer 2759,555-825-6359,customer2759@email.com,Honda,Accord,2024,Gray,Coupe,46750,2.0L I4,CVT,30588,Used,109,Dallas,False,0,0
2760,2023-02-13,Customer 2760,555-816-7896,customer2760@email.com,Hyundai,Elantra,2024,White,Coupe,9805,3.6L V6,Automatic,35273,Used,119,Philadelphia,False,0,0
2761,2023-01-05,Customer 2761,555-816-2651,customer2761@email.com,Jeep,Grand Cherokee,2021,Green,Sedan,18452,2.5L I4,Automatic,26486,Used,112,San Antonio,False,0,0
2762,2023-09-13,Customer 2762,555-493-9250,customer2762@email.com,Chevrolet,Silverado,2020,Red,Coupe,23235,3.6L V6,CVT,47152,New,113,San Antonio,False,0,0
2763,2023-05-20,Customer 2763,555-761-9239,customer2763@email.com,Chevrolet,Silverado,2019,Silver,SUV,14090,2.5L I4,Manual,55932,Used,120,New York,True,6220,0
2764,2023-04-04,Customer 2764,555-507-6838,customer2764@email.com,Jeep,Cherokee,2022,Blue,Truck,40819,2.0L I4,CVT,33304,Used,111,San Antonio,True,3258,36
2765,2023-11-15,Customer 2765,555-909-4153,customer2765@email.com,Honda,Civic,2021,Black,Coupe,51753,5.0L V8,CVT,18331,New,111,San Jose,False,0,0
2766,2023-02-15,Customer 2766,555-475-5943,customer2766@email.com,Nissan,Titan,2022,Blue,Coupe,34974,5.0L V8,CVT,22541,New,108,Chicago,False,0,0
2767,2023-12-11,Customer 2767,555-342-1404,customer2767@email.com,Chevrolet,Equinox,2021,Green,Truck,58920,3.5L V6,CVT,17274,New,105,Dallas,True,1783,48
2768,2023-01-10,Customer 2768,555-505-9589,customer2768@email.com,Audi,A6,2024,Black,Sedan,53386,2.0L I4,CVT,31038,Used,110,Chicago,True,2860,72
2769,2023-02-21,Customer 2769,555-185-9371,customer2769@email.com,Honda,Accord,2020,Silver,SUV,30978,2.0L I4,Manual,16901,Used,104,Los Angeles,True,1358,36
2770,2023-08-19,Customer 2770,555-194-8392,customer2770@email.com,Audi,Q5,2022,White,SUV,29868,5.0L V8,Automatic,40991,Used,119,Dallas,True,4518,36
2771,2023-08-27,Customer 2771,555-527-3757,customer2771@email.com,Mercedes,S-Class,2024,Green,Truck,26988,5.0L V8,Manual,32740,Used,103,Chicago,False,0,0
2772,2023-06-05,Customer 2772,555-585-2179,customer2772@email.com,Ford,F-150,2022,White,Coupe,39105,3.6L V6,Automatic,37087,New,106,Los Angeles,False,0,0
2773,2023-07-01,Customer 2773,555-104-2593,customer2773@email.com,Hyundai,Tucson,2022,Green,SUV,19277,2.0L I4,Automatic,40610,New,104,Dallas,True,492,72
2774,2023-09-30,Customer 2774,555-823-3477,customer2774@email.com,Jeep,Wrangler,2018,Red,Truck,9143,5.0L V8,CVT,27862,Used,119,Chicago,False,0,0
2775,2023-09-27,Customer 2775,555-993-2176,customer2775@email.com,Toyota,Camry,2024,White,Sedan,56641,3.5L V6,CVT,51533,New,113,Houston,True,128,60
2776,2023-08-05,Customer 2776,555-566-9011,customer2776@email.com,Audi,A4,2023,Blue,SUV,29949,3.5L V6,Automatic,18464,Used,108,Houston,True,3649,36
2777,2023-10-22,Customer 2777,555-205-5992,customer2777@email.com,Mercedes,E-Class,2022,Green,Truck,47545,2.5L I4,CVT,22992,Used,107,San Antonio,False,0,0
2778,2023-11-06,Customer 2778,555-110-5065,customer2778@email.com,Ford,Escape,2021,Blue,Coupe,14235,3.6L V6,Manual,43779,New,107,San Jose,True,9420,60
2779,2023-12-26,Customer 2779,555-514-1694,customer2779@email.com,Mercedes,S-Class,2018,Black,Coupe,23121,5.0L V8,Manual,31346,New,105,Houston,True,6321,0
2780,2023-11-13,Customer 2780,555-943-3769,customer2780@email.com,Ford,F-150,2023,Red,SUV,17572,2.0L I4,CVT,57698,Used,119,Houston,False,0,0
2781,2023-11-29,Customer 2781,555-544-2866,customer2781@email.com,Honda,Civic,2023,Gray,Truck,38951,2.0L I4,Manual,16336,New,116,San Antonio,False,0,0
2782,2023-03-04,Customer 2782,555-925-4595,customer2782@email.com,Jeep,Cherokee,2024,Green,SUV,13462,3.5L V6,CVT,37173,New,101,San Jose,False,0,0
2783,2023-01-30,Customer 2783,555-926-1212,customer2783@email.com,Mercedes,S-Class,2020,White,Truck,32911,2.0L I4,Automatic,17019,New,119,San Diego,True,3556,60
2784,2023-12-06,Customer 2784,555-719-1142,customer2784@email.com,Jeep,Cherokee,2020,Red,Coupe,12875,3.5L V6,Manual,56372,Used,117,Phoenix,False,0,0
2785,2023-12-12,Customer 2785,555-387-2114,customer2785@email.com,Hyundai,Sonata,2022,Blue,Coupe,16011,5.0L V8,Automatic,38316,Used,114,Los Angeles,True,5118,36
2786,2023-05-24,Customer 2786,555-438-2452,customer2786@email.com,Toyota,Camry,2024,Gray,Truck,8137,5.0L V8,Manual,33739,Used,111,Los Angeles,True,3229,60
2787,2023-05-06,Customer 2787,555-454-8121,customer2787@email.com,Mercedes,E-Class,2021,Red,SUV,43884,3.5L V6,Automatic,34335,New,113,Los Angeles,True,6463,72
2788,2024-01-21,Customer 2788,555-264-2843,customer2788@email.com,Nissan,Rogue,2022,Silver,Sedan,45865,3.5L V6,Automatic,18277,New,119,Los Angeles,False,0,0
2789,2023-12-25,Customer 2789,555-376-7728,customer2789@email.com,Honda,CR-V,2024,Blue,Coupe,34826,2.5L I4,Manual,57279,New,119,Philadelphia,True,8857,48
2790,2023-05-12,Customer 2790,555-754-7937,customer2790@email.com,Chevrolet,Silverado,2021,Red,SUV,58967,2.5L I4,CVT,42221,Used,104,Houston,False,0,0
2791,2023-10-29,Customer 2791,555-895-6498,customer2791@email.com,Jeep,Cherokee,2024,Black,Coupe,13191,2.5L I4,Manual,38435,Used,107,Chicago,False,0,0
2792,2023-07-31,Customer 2792,555-870-6835,customer2792@email.com,Toyota,Tacoma,2024,Silver,SUV,14872,2.5L I4,Manual,16592,Used,110,Los Angeles,False,0,0
2793,2023-12-09,Customer 2793,555-910-6517,customer2793@email.com,Mercedes,E-Class,2021,Black,SUV,6610,2.0L I4,CVT,29771,New,103,Philadelphia,True,4856,72
2794,2023-02-18,Customer 2794,555-346-1264,customer2794@email.com,BMW,5 Series,2019,Black,SUV,43365,2.5L I4,CVT,33950,Used,109,Dallas,False,0,0
2795,2023-12-09,Customer 2795,555-615-3766,customer2795@email.com,Toyota,Tacoma,2023,Silver,Sedan,43434,2.0L I4,Manual,15233,New,109,Los Angeles,False,0,0
2796,2023-09-21,Customer 2796,555-363-1898,customer2796@email.com,Ford,Mustang,2024,Black,Truck,42510,5.0L V8,CVT,20314,New,113,San Jose,False,0,0
2797,2023-12-01,Customer 2797,555-887-3676,customer2797@email.com,Audi,Q5,2023,Green,Sedan,25533,2.5L I4,CVT,37572,Used,102,Dallas,True,4726,48
2798,2023-02-23,Customer 2798,555-765-1408,customer2798@email.com,Chevrolet,Equinox,2021,Gray,Sedan,8775,3.6L V6,Automatic,37952,Used,101,Houston,False,0,0
2799,2024-01-08,Customer 2799,555-545-6145,customer2799@email.com,BMW,3 Series,2019,Silver,Coupe,24527,2.0L I4,CVT,59083,New,120,San Diego,True,88,72
2800,2023-09-06,Customer 2800,555-986-3479,customer2800@email.com,Jeep,Cherokee,2022,Blue,Coupe,26330,3.5L V6,Manual,44387,New,108,Dallas,True,7340,60
